,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL51977,3.27231821041,-18.5943091443,3,3,0,2,3,1,1,2,1,1,2,2,2,3,1,3,4,2,4,2,1,1,1,2
CHEMBL520129,8.05404575081,10.7295276575,4,1,4,4,4,4,1,4,2,4,4,4,4,3,4,4,2,3,3,3,4,3,4,4
CHEMBL520610,23.4013607525,-17.586567253,2,3,2,4,2,3,4,3,1,4,1,3,1,0,3,1,3,4,1,3,3,2,2,3
CHEMBL52096,3.27408020551,-1.56016027856,0,3,0,1,0,0,3,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1
CHEMBL521025,-15.2787908632,-9.45574400179,3,3,1,2,1,2,0,1,1,0,1,2,3,1,0,0,4,1,3,2,2,2,2,2
CHEMBL52135,-10.6072996195,-15.2201563305,4,1,4,4,3,1,3,2,1,1,1,3,0,3,2,3,4,2,4,3,1,1,2,4
CHEMBL521687,18.6918864859,13.4918969776,4,1,2,0,3,0,1,3,0,0,0,1,0,3,1,2,0,0,0,0,0,0,1,2
CHEMBL522194,18.7720888877,13.1600914854,4,1,2,0,3,1,1,3,0,0,0,1,0,3,1,2,0,0,0,0,0,0,1,2
CHEMBL522343,18.6318286379,13.5723660546,1,0,2,0,3,0,1,3,0,0,0,1,0,3,2,2,0,0,0,0,0,0,1,2
CHEMBL522691,18.6778175135,13.4702309039,1,0,2,0,3,1,1,3,0,0,0,2,4,4,1,2,0,0,0,0,0,0,1,2
CHEMBL522708,5.76311917875,20.4448931092,4,1,4,4,0,4,4,4,3,3,2,3,4,3,4,4,2,1,3,3,2,2,2,4
CHEMBL523245,15.4545299678,-16.1228394198,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,2,1,3,4
CHEMBL523381,17.7505684657,13.7768287374,1,0,0,0,3,1,1,2,0,0,0,1,0,2,1,2,0,0,0,0,0,0,1,2
CHEMBL523585,15.3470247425,-16.2377200567,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,2,1,3,4
CHEMBL523760,15.4977297345,-16.0868562044,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,2,1,3,4
CHEMBL523993,0.365757561547,5.8651612338,3,3,2,1,3,2,0,1,2,1,2,1,3,1,0,0,1,2,2,1,1,3,1,0
CHEMBL523994,0.342675811537,6.02576909934,3,3,2,1,3,2,0,1,2,1,2,1,3,1,0,0,1,2,2,1,1,4,1,0
CHEMBL52466,-10.6236614849,-15.2354449793,4,1,4,4,3,1,3,2,1,1,1,3,0,4,2,3,4,2,4,3,1,1,2,4
CHEMBL52468,-10.6204580707,-15.2343723813,4,1,4,4,3,1,3,2,1,1,1,3,0,4,2,3,4,2,4,3,1,1,2,4
CHEMBL526849,-15.9075314749,-6.57923848899,3,3,1,2,0,2,0,1,1,2,1,0,3,4,0,0,4,4,1,1,1,4,0,0
CHEMBL52724,-9.52457001063,-15.1356422396,4,1,4,4,3,1,3,2,1,1,1,3,0,3,2,3,4,2,4,3,1,1,2,4
CHEMBL52770,-9.52734657493,-15.1312321797,4,1,4,4,3,1,3,2,1,1,1,3,0,4,2,3,4,2,4,3,1,1,2,4
CHEMBL52901,-10.6165773241,-15.2395645731,4,1,4,4,3,1,3,2,1,1,1,3,0,4,2,3,4,2,4,3,1,1,2,4
CHEMBL52987,-10.6289983673,-15.2087917427,4,1,4,4,3,1,3,2,1,1,1,3,0,3,2,3,4,2,4,3,1,1,2,4
CHEMBL53,22.7761520329,-17.3497184338,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL531,-10.4504181966,10.0239776054,3,3,3,2,2,1,2,0,3,2,3,0,4,2,3,4,3,4,4,4,3,3,3,0
CHEMBL53351,-10.6235895212,-15.2216326639,4,1,4,4,3,1,3,2,1,1,1,3,0,3,2,3,4,2,4,3,1,1,2,4
CHEMBL53510,22.2506939532,-16.872082095,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL53833,-9.26380154605,-15.0441322535,1,3,4,4,3,1,3,2,1,1,1,3,2,4,2,3,4,2,4,3,1,1,2,4
CHEMBL538397,-5.36076441622,-19.039653474,4,1,4,4,4,3,4,4,2,1,2,2,4,4,4,4,2,3,3,2,1,3,3,1
CHEMBL54,-0.593946127153,-5.53281793412,3,3,1,1,0,2,3,1,4,1,4,0,2,1,1,2,2,1,3,0,2,2,0,0
CHEMBL540241,14.4920139299,-23.656797236,1,0,2,0,3,3,3,3,4,3,4,4,0,1,1,3,1,0,2,3,2,1,2,3
CHEMBL541435,11.3326333688,-24.690986783,1,3,2,0,3,3,3,3,4,3,4,4,0,3,1,3,1,0,2,3,2,1,2,3
CHEMBL54715,-9.51082469494,-15.1322505259,4,1,4,4,3,1,3,2,1,1,1,3,0,3,2,3,4,2,4,3,1,1,2,4
CHEMBL54777,-9.52120291337,-15.1330933308,4,1,4,4,3,1,3,2,1,1,1,3,0,3,2,3,4,2,4,3,1,1,2,4
CHEMBL549438,11.6883966847,-24.4464368552,1,0,2,0,3,3,3,3,4,3,4,4,2,0,2,3,1,0,2,3,2,1,2,3
CHEMBL54948,-9.50757039615,-15.1303814702,4,1,4,4,3,1,3,2,1,1,1,3,0,3,2,3,4,2,4,3,1,1,2,4
CHEMBL549638,3.70267789095,11.1821641443,2,3,2,3,3,2,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL549759,14.4685457476,-23.6396735044,1,0,2,0,3,3,3,3,4,3,4,4,4,3,2,3,1,0,2,3,2,1,2,3
CHEMBL549894,13.2533984506,-24.4211729722,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL550222,14.3854413038,-6.78487654268,1,3,0,0,1,0,1,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2
CHEMBL550358,13.2402491731,-24.5117225232,1,3,2,0,3,0,3,3,4,3,4,4,0,2,1,3,1,1,2,3,2,1,2,3
CHEMBL550392,3.73395512152,11.1911676412,2,3,2,3,3,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL550502,13.8840377896,-23.6489512462,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL550849,12.9264178903,-24.8230025513,1,0,2,0,3,1,3,3,4,3,4,4,2,1,2,3,1,0,2,3,2,1,2,3
CHEMBL55090,-10.6026167817,-15.2417616758,4,1,4,4,3,1,3,2,1,1,1,3,0,4,2,3,4,2,4,3,1,1,2,4
CHEMBL550920,4.1246661005,11.1742269934,0,3,2,3,3,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL551199,-0.693353403874,7.84719846835,1,3,2,0,1,2,1,2,2,4,2,2,1,0,3,4,1,4,2,3,1,4,3,4
CHEMBL551386,14.5167260839,-21.9088115187,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,0,0
CHEMBL551914,12.3345499767,-25.1854658413,1,0,2,0,3,2,3,3,4,3,4,4,2,1,2,3,1,0,2,3,2,1,2,3
CHEMBL551927,11.338160093,-24.3048340959,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL551964,5.33839086705,20.596068639,1,3,2,1,4,4,4,4,3,4,2,4,1,2,4,3,4,4,4,4,4,4,4,4
CHEMBL552268,6.1592003554,10.8994742287,1,3,2,0,1,0,0,1,0,1,0,4,4,2,3,4,1,1,2,3,0,1,1,2
CHEMBL552366,14.5297548427,-21.9695583942,1,0,2,0,3,3,3,3,4,3,4,4,2,2,1,3,1,0,2,3,2,1,0,0
CHEMBL552367,14.5187909884,-21.8922055637,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,0,0
CHEMBL552371,12.0486125647,-25.2092136359,1,0,2,0,3,2,3,3,4,3,4,4,2,1,2,3,1,0,2,3,2,1,2,3
CHEMBL552373,13.4163627295,-24.7329179008,1,0,2,0,3,1,3,3,4,3,4,4,4,4,2,3,1,0,2,3,2,1,2,3
CHEMBL552460,14.490373213,-23.2525879351,1,0,2,0,3,3,3,3,4,3,4,4,0,3,0,1,1,0,2,3,2,1,2,3
CHEMBL55276,-10.61068371,-15.2152908555,4,1,4,4,3,1,3,2,1,1,1,3,0,4,2,3,4,2,4,3,1,1,2,4
CHEMBL553238,14.5142914403,-21.9155369045,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,0,0
CHEMBL554073,13.4056516799,-24.6863313079,1,0,2,0,3,1,3,3,4,3,4,4,4,4,2,3,1,0,2,3,2,1,2,3
CHEMBL554692,3.65606648655,11.1840448281,2,3,2,3,3,2,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL554693,11.9363876487,-23.8479978137,1,3,2,0,3,3,3,3,4,3,4,4,0,3,1,2,1,0,2,3,2,4,2,3
CHEMBL554738,11.8013288352,-24.4160831513,1,0,2,0,3,3,3,3,4,3,4,4,2,4,0,3,1,0,2,3,2,1,2,3
CHEMBL554914,14.5222012758,-21.9557623733,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,0,0
CHEMBL555146,11.1384846429,-2.32538977488,3,0,3,4,2,1,1,3,4,4,2,4,2,3,2,4,4,2,3,2,4,4,4,4
CHEMBL55524,-10.6105677952,-15.2154426806,4,1,4,4,3,1,3,2,1,1,1,3,0,4,2,3,4,2,4,3,1,1,2,4
CHEMBL555744,11.2126621081,-24.9890479876,1,0,2,0,2,4,3,3,4,3,4,4,0,3,1,2,1,0,2,3,2,4,2,3
CHEMBL556272,13.9922459695,-23.4010495797,1,0,2,0,3,3,3,3,4,3,4,4,2,2,1,3,1,0,2,3,2,1,2,3
CHEMBL556288,-0.706585913435,7.88767619165,1,3,2,0,1,2,1,2,2,4,2,2,1,0,3,4,1,4,2,3,1,4,3,4
CHEMBL556313,9.04607836454,11.6783804127,1,3,0,0,3,1,1,3,2,1,1,3,2,2,2,3,1,0,0,3,0,0,0,0
CHEMBL556478,14.4588221598,-23.5419283815,1,0,2,0,3,3,3,3,4,3,4,4,2,4,2,3,1,0,2,3,2,1,2,3
CHEMBL556496,12.2209440149,-25.0205900919,1,3,2,0,3,2,3,3,4,3,4,4,0,3,1,2,1,0,2,3,2,1,2,3
CHEMBL556895,14.5153625051,-23.2057194155,1,0,2,0,3,3,3,3,4,3,4,4,2,4,2,3,1,0,2,3,2,1,2,3
CHEMBL557110,12.1450224712,-25.3092893494,1,0,2,0,3,3,3,3,4,3,4,4,0,3,1,2,1,0,2,3,2,1,2,3
CHEMBL558058,11.4134062511,-22.7550481903,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL55840,-10.5637644159,-15.2202968986,4,1,4,4,3,1,3,2,1,1,1,3,0,4,2,3,4,2,4,3,1,1,2,4
CHEMBL558838,6.1830484563,11.0091277024,1,3,2,3,1,0,0,1,0,1,0,0,4,2,3,1,1,1,2,1,0,4,1,2
CHEMBL559004,14.5313796981,-23.6381176737,1,0,2,0,3,3,3,3,4,3,4,4,2,4,2,3,1,0,2,3,2,1,2,3
CHEMBL559029,14.4530010328,-23.6318670109,1,0,2,0,3,3,3,3,4,3,4,4,2,2,1,3,1,0,2,3,2,1,2,3
CHEMBL559386,14.2413910458,-23.6978260333,1,0,2,0,3,3,3,3,4,3,4,4,0,2,1,3,1,0,2,3,2,1,2,3
CHEMBL559399,-0.691451781232,7.90823551025,1,3,2,0,1,2,1,2,2,4,2,2,1,0,3,4,1,4,2,3,1,4,3,4
CHEMBL559780,14.5459041893,-23.6529360053,1,0,2,0,3,3,3,3,4,3,4,4,2,3,2,3,1,0,2,3,2,1,2,3
CHEMBL559856,14.2973725797,-23.7475534737,1,0,2,0,3,3,3,3,4,3,4,4,4,4,1,3,1,0,2,3,2,1,2,3
CHEMBL559868,-12.1639499084,6.39246652436,2,3,3,3,3,0,0,1,2,1,3,0,4,2,4,1,1,1,2,1,1,1,3,2
CHEMBL559873,12.0869534136,-25.1554393537,1,0,2,0,3,3,3,3,4,3,4,4,2,2,0,3,1,0,2,3,2,1,2,3
CHEMBL559919,13.4450405117,-24.8195979146,1,0,2,0,3,1,3,3,4,3,4,4,2,1,2,3,1,0,2,3,2,1,2,3
CHEMBL559920,13.4023279732,-24.9100592794,1,0,2,0,3,1,3,3,4,3,4,4,2,1,2,3,1,0,2,3,2,1,2,3
CHEMBL56,-5.85484387806,16.1201799721,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,0,0
CHEMBL560177,13.9262531098,-23.942300886,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL560270,11.4044454117,-22.7551687589,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL560574,13.3665692953,-24.916017203,1,0,2,0,3,1,3,3,4,3,4,4,2,1,2,3,1,0,2,3,2,1,2,3
CHEMBL560650,14.5209830328,-21.9018407407,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,0,0
CHEMBL560715,12.1269755587,-25.0981192941,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL561054,11.9506484345,-25.3888700588,1,0,2,0,3,1,3,3,4,3,4,4,2,1,2,3,1,0,2,3,2,1,2,3
CHEMBL561123,-0.719443765792,7.88958002048,1,3,2,0,2,0,0,2,2,4,2,2,1,0,3,4,1,4,2,3,1,4,3,4
CHEMBL561128,12.0932623741,-25.0660681085,1,0,2,0,3,1,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL56118,-2.72368368273,8.10497114908,2,3,3,3,3,0,0,1,2,1,0,0,4,2,4,0,1,1,2,1,1,1,0,0
CHEMBL561262,4.23846941474,11.1375999577,0,3,2,3,1,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL561326,12.0312899618,-25.2624551532,1,0,2,0,3,2,3,3,4,3,4,4,2,3,2,4,1,0,2,3,2,1,2,3
CHEMBL561512,14.2813400494,-25.8082858841,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL561622,1.52544385371,8.43963704267,2,0,3,1,3,2,0,1,2,0,2,1,1,2,3,1,1,1,0,0,1,1,2,1
CHEMBL561763,15.2270479461,-7.11380554143,1,3,0,2,1,0,1,2,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,2
CHEMBL562176,14.2806239372,-23.7416866551,1,0,2,0,3,3,3,3,4,3,4,4,4,4,1,3,1,0,2,3,2,1,2,3
CHEMBL562384,3.6819241759,11.2753240928,2,3,2,3,3,2,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL562464,11.529200499,-24.7651848768,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL562620,2.35841995723,8.92075539405,0,3,2,3,1,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,1,0,0
CHEMBL562624,12.3261062725,-25.0728950628,1,0,2,0,3,1,3,3,4,3,4,4,2,1,2,3,1,0,2,3,2,1,2,3
CHEMBL562833,11.4956435975,-24.4953740753,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL562836,11.3850030484,-22.7479902297,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL562948,11.394479965,-22.7773999964,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL562983,14.6072918634,-23.4170798826,1,0,2,0,3,3,3,3,4,3,4,4,2,2,1,3,1,0,2,3,2,1,2,3
CHEMBL563078,3.65407208283,11.1715511198,2,3,2,3,3,4,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL563109,4.14566811805,11.1722074824,0,3,2,3,1,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL563247,14.5046949366,-23.2753394369,1,0,2,0,3,3,3,3,4,3,4,4,2,4,2,3,1,0,2,3,2,1,2,3
CHEMBL563274,11.4059372719,-22.9560551067,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL563435,11.4083233321,-22.7744069395,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL563563,11.333218716,-24.342091942,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL563580,11.8287446276,-24.8463423487,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL563614,4.0614485562,11.1715192522,0,3,2,3,1,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL563635,14.6467687654,-25.0247357735,1,0,2,0,3,3,3,4,4,3,4,4,2,3,1,3,1,0,2,4,2,1,2,3
CHEMBL563860,11.4108155646,-24.6876942342,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL563926,11.9468784258,-23.867795816,1,3,2,0,3,3,3,3,4,3,4,4,0,3,1,2,1,0,2,3,2,1,2,3
CHEMBL564,3.78481299826,1.78968557672,3,3,3,3,4,4,4,3,4,4,2,0,3,1,0,0,2,3,1,1,3,4,3,0
CHEMBL564108,13.3288649169,-24.4296116119,1,0,2,0,3,3,3,3,4,3,4,4,4,4,1,3,1,0,2,3,2,1,2,3
CHEMBL564298,14.404002053,-23.517291715,1,0,2,0,3,3,3,3,4,3,4,4,2,2,1,3,1,0,2,3,2,1,2,3
CHEMBL564347,11.380703506,-22.7399804979,4,3,4,3,3,3,3,3,4,3,4,4,2,1,1,2,1,4,2,3,2,1,2,3
CHEMBL564477,14.5329897612,-23.6048725233,1,0,2,0,3,3,3,3,4,3,4,4,2,2,2,3,1,0,2,3,2,4,2,3
CHEMBL564688,-0.692296925321,7.93245731909,1,3,2,0,1,4,1,2,2,4,2,2,1,0,3,4,1,4,2,3,1,4,3,4
CHEMBL564709,3.907887357,11.1960115867,0,3,2,3,3,0,0,1,2,1,0,0,1,0,3,1,1,1,2,1,1,4,0,2
CHEMBL564741,14.5267426408,-22.0429577273,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,4,0,0
CHEMBL564930,11.4383013756,-24.5124416921,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL564948,11.394376441,-22.7469589918,1,3,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL565017,14.179113914,-23.6962604953,1,0,2,0,3,3,3,3,4,3,4,4,2,4,1,3,1,0,2,3,2,1,2,3
CHEMBL565031,14.0328122867,-23.4805886366,1,0,2,0,3,3,3,3,4,3,4,4,2,2,1,3,1,0,2,3,2,1,2,3
CHEMBL565075,12.4184132925,-25.0669369124,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL56519,-5.15222709993,11.3761365982,4,2,4,2,2,3,4,3,1,2,4,2,4,1,4,0,3,2,4,1,3,3,4,4
CHEMBL565553,-9.92158851612,5.86391796829,1,0,0,1,4,1,4,4,3,4,3,4,2,2,2,4,2,3,4,4,1,1,4,4
CHEMBL565935,-8.87226088427,5.68544692649,4,0,4,4,4,4,4,4,3,4,3,4,4,3,2,4,3,3,4,4,4,1,4,4
CHEMBL566133,-4.78861222379,11.8982519546,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,3,0,0
CHEMBL566155,-8.85669216015,5.67722631526,4,0,4,4,4,4,4,4,3,4,3,4,4,3,2,4,3,3,4,4,4,1,4,4
CHEMBL566172,-9.93936092322,5.88518261788,1,0,0,1,4,0,4,4,3,4,3,4,2,2,2,4,2,3,4,4,1,1,4,4
CHEMBL566356,-9.93571172858,5.91046741316,1,0,0,1,4,1,4,4,3,4,3,4,2,2,2,4,2,3,4,4,1,1,4,4
CHEMBL566379,-8.85046655459,5.67522719974,4,0,4,4,4,4,4,4,3,4,3,4,4,3,2,4,3,3,4,4,4,1,4,4
CHEMBL566380,-9.96574573102,5.97205551562,1,0,0,1,4,0,4,4,3,4,3,4,2,2,2,4,2,3,4,4,1,1,4,4
CHEMBL566396,-9.91916347176,5.85926114729,1,0,0,1,4,1,4,4,3,4,3,4,2,2,2,4,2,3,4,4,1,1,4,4
CHEMBL566508,-6.83114106446,23.4999060971,1,0,3,4,0,1,3,0,2,1,4,4,2,3,2,4,2,1,3,3,2,1,3,1
CHEMBL566970,-4.66026803231,12.0937726909,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,3,0,0
CHEMBL567454,-9.92621465938,5.8716846957,1,0,0,1,4,1,4,4,3,4,3,4,2,2,2,4,2,3,4,4,1,1,4,4
CHEMBL567919,11.3533787426,-22.6349511699,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,1,4,2,3,2,4,2,3
CHEMBL568103,-9.96796318354,5.97946444275,1,0,0,1,4,0,4,4,3,4,3,4,2,2,2,4,2,3,4,4,1,1,4,4
CHEMBL568538,-8.87381496795,5.68092216021,4,0,4,4,4,4,4,4,3,4,3,4,4,3,2,4,3,3,4,4,4,1,4,4
CHEMBL568801,-3.53163588349,16.9377639421,0,3,2,1,2,3,0,1,1,2,1,1,3,2,3,1,1,2,1,0,3,2,2,0
CHEMBL568822,-3.60044836495,17.3993923011,0,3,2,1,3,3,0,1,1,2,1,1,3,2,3,1,1,2,1,0,3,2,2,0
CHEMBL569003,-3.73403797765,17.868299869,0,3,2,1,3,3,0,1,1,2,1,1,3,1,0,0,1,2,1,0,3,2,2,3
CHEMBL569107,-4.85028589311,-6.57044774314,2,3,3,3,3,2,0,1,1,4,4,2,1,0,3,1,1,4,1,4,3,2,2,3
CHEMBL569251,-8.89162307946,5.69012734541,4,0,4,4,4,4,4,4,3,4,3,4,4,3,2,4,3,3,4,4,4,1,4,4
CHEMBL569270,3.39113633439,-5.92846825781,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4
CHEMBL569322,-3.66984689531,17.4478022816,0,3,2,1,3,3,0,1,1,2,1,1,3,2,3,1,1,2,1,0,3,2,2,0
CHEMBL569476,-9.91609178811,5.85843094439,1,0,0,1,4,1,4,4,3,4,3,4,2,2,2,4,2,3,4,4,1,1,4,4
CHEMBL569513,-9.94056664527,5.94975692348,1,0,0,1,4,0,4,4,3,4,3,4,2,2,2,4,2,3,4,4,1,1,4,4
CHEMBL569746,-8.24455955743,11.7551185513,0,3,0,1,3,3,0,3,1,2,1,2,0,1,2,4,3,4,1,4,3,4,2,3
CHEMBL569747,-3.72901668801,17.7817820546,0,3,2,1,3,3,0,1,1,2,1,1,3,1,0,1,1,2,1,0,3,2,2,0
CHEMBL569846,13.432468495,-24.890324575,1,0,2,0,3,1,3,3,4,3,4,4,2,1,2,3,1,0,2,3,2,1,2,3
CHEMBL569977,-3.48985451021,16.5995712938,0,3,2,1,2,3,0,1,1,2,4,1,3,2,3,1,1,2,1,0,3,2,2,0
CHEMBL570187,-3.58969305293,17.308985619,0,3,2,1,3,3,0,1,1,2,1,1,3,2,3,1,1,2,1,0,3,2,2,0
CHEMBL570188,-4.85276200585,-6.58009971672,2,3,3,3,3,2,0,1,1,4,4,2,1,0,3,1,1,4,1,4,3,2,2,3
CHEMBL57019,15.1256739601,0.808045952347,3,3,1,1,0,2,3,3,3,3,3,2,0,3,1,2,1,2,2,2,4,1,4,1
CHEMBL570998,12.8154398518,-24.6744312909,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL571221,13.1998497354,-25.0254201133,1,0,2,0,3,3,3,3,4,3,4,4,2,3,1,3,1,0,2,3,2,1,2,3
CHEMBL571229,14.5182378233,-21.9032381297,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,0,0
CHEMBL571456,13.2841462605,-24.3778049807,1,0,2,0,3,3,3,3,4,3,4,4,4,3,1,3,1,0,2,3,2,1,2,3
CHEMBL571464,-9.54448016463,6.02654139506,1,0,0,1,4,0,4,4,3,4,3,4,2,1,2,4,2,3,4,4,1,1,4,4
CHEMBL57176,-2.72528247868,8.1239354013,2,3,3,3,3,0,0,1,2,1,0,0,4,2,4,0,1,1,2,1,1,1,0,0
CHEMBL571992,-4.86139872573,-6.57594079619,2,3,3,3,3,2,0,1,1,4,4,2,1,0,3,1,1,4,1,4,3,2,2,3
CHEMBL57219,3.21161465531,-18.8799241352,4,1,0,2,3,1,1,2,1,1,2,2,0,3,1,3,4,2,4,2,1,1,1,2
CHEMBL572270,9.10299448592,20.4074602137,2,0,4,3,0,4,2,0,4,3,4,3,4,4,0,1,4,3,4,4,3,3,4,3
CHEMBL572379,5.14534865091,-7.23651287725,2,0,0,2,1,0,1,3,0,1,0,1,2,0,2,3,0,0,2,3,0,0,0,2
CHEMBL572708,-6.81753935523,23.4731166221,1,0,3,4,0,1,3,0,2,1,4,4,2,3,2,4,2,1,3,3,2,1,3,1
CHEMBL572867,5.14457303279,-7.21391007531,0,0,0,2,1,0,1,3,0,1,0,1,0,3,2,3,0,0,2,3,0,0,0,2
CHEMBL573791,14.0720831926,-6.15854807475,0,0,0,2,1,0,1,2,0,0,0,1,0,3,2,3,0,1,2,3,0,0,1,3
CHEMBL573792,7.16982737019,-7.84594074034,2,0,0,2,1,0,1,2,0,0,0,1,2,0,2,3,0,0,2,3,0,0,0,2
CHEMBL574030,7.219344394,-7.8482227184,0,0,0,2,1,0,1,2,0,0,0,1,0,3,2,3,0,0,2,3,0,0,0,2
CHEMBL57407,15.0443548712,0.776785208475,3,3,1,2,0,2,3,0,3,3,3,2,3,1,0,0,1,2,2,2,4,1,4,1
CHEMBL574534,17.5248165715,-10.8627428963,0,0,0,2,1,0,1,2,0,0,0,1,0,3,2,3,0,0,0,0,0,0,0,2
CHEMBL574569,17.5327974534,-10.8664727604,0,0,0,2,1,0,1,2,0,0,0,1,0,3,2,3,0,0,0,0,0,0,0,2
CHEMBL574595,18.4153980199,-2.77346017446,0,3,2,2,1,0,0,1,0,1,2,2,1,0,3,1,0,4,2,3,3,2,2,4
CHEMBL574700,18.4154018005,-2.77345875171,0,3,2,2,1,0,0,1,0,1,2,2,1,0,3,1,0,4,2,3,3,2,2,4
CHEMBL57478,-14.2148390118,5.19104677627,3,3,3,3,0,1,2,0,3,3,3,4,4,2,4,4,1,2,2,4,2,1,3,2
