,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL461858,-4.797426666,26.4680293523,3,1,3,2,4,4,4,2,4,2,4,2,4,0,3,4,1,1,3,2,3,2,4,2
CHEMBL462488,-6.22405051889,30.3565262768,3,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL462501,-7.10428443149,29.5084358796,2,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL464075,-21.2193785131,-0.233053933683,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL464076,-21.2189053642,0.560112732354,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL464437,-21.1498974032,2.07566238164,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL464438,-22.030587553,1.31067163645,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL464859,6.23502239322,-6.22318063366,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL464928,-28.3595844377,15.1269477893,1,3,1,0,1,1,2,1,0,1,4,4,1,1,1,1,4,4,4,4,2,4,4,4
CHEMBL465171,-14.8225802523,-26.5601742965,4,0,4,3,0,2,3,4,4,2,4,4,3,2,4,3,2,2,3,4,3,4,4,2
CHEMBL465281,-21.4008510867,2.11145738195,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL465290,-21.1678493193,2.27234656107,1,3,1,0,0,0,1,1,2,3,2,3,1,3,1,1,3,3,1,3,2,3,3,3
CHEMBL465338,-28.3882631486,15.0893500406,1,3,1,0,1,1,2,1,0,1,4,4,1,1,1,1,4,4,4,4,2,4,4,4
CHEMBL465538,-28.359625631,15.0350570232,1,3,1,0,1,1,2,1,0,1,4,4,1,1,1,1,4,4,4,4,2,4,4,4
CHEMBL465949,-21.2585457926,2.43982817446,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL466021,7.99208525094,14.2824596195,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,3,3,3
CHEMBL466044,12.3567102531,5.32328474197,4,3,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL466850,10.9288365438,4.48161206951,4,3,3,2,4,3,4,2,4,0,4,1,4,1,3,4,4,4,4,1,4,4,1,1
CHEMBL467035,-7.53463952795,29.605288928,2,1,2,2,3,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL467244,-5.8094435517,29.0921298259,3,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL467245,-6.27586217011,28.8802926279,3,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL467246,-5.63731371787,29.2431419573,3,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL467366,10.466523882,24.6665744237,3,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL467386,10.0617550844,24.4685262229,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL467387,9.61099253793,23.893003218,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL467655,-4.78957187537,26.5174031345,3,1,3,2,4,4,4,2,4,2,4,2,4,0,3,4,1,1,3,2,3,2,4,2
CHEMBL467867,-4.82496457952,26.5324128905,3,1,3,2,4,4,4,2,4,2,4,2,4,4,3,4,1,1,3,2,3,2,4,2
CHEMBL468229,9.91922675822,24.865789978,3,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL468256,-6.50175497984,31.0432389773,2,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL468370,9.88094209069,24.6673209352,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL468555,9.99829262511,24.7221092004,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL468556,9.93913449581,24.6977333052,3,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL468633,13.8812445806,5.28971461121,4,3,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL468701,-4.85684886136,26.5877705574,3,1,3,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL468831,9.33070846747,25.7354857816,3,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL469004,9.35317288797,25.8853254466,3,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL469119,8.04947508738,14.6761238936,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,2,3,3,1,3,2,4,3,3
CHEMBL469409,12.1495433196,3.79401203843,4,3,3,4,4,4,4,4,4,0,4,0,4,0,3,4,4,4,4,4,4,4,1,4
CHEMBL469488,1.9160517623,22.6340009451,1,4,1,3,3,0,2,2,4,3,4,1,1,3,2,2,4,4,4,1,3,3,4,1
CHEMBL472147,10.5878339656,4.43714136313,4,3,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL472684,0.148485830359,-10.7956713639,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL472883,0.184011812596,-10.7038720697,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL472951,-29.5211064956,15.8425918685,1,3,1,0,1,1,2,1,0,1,4,4,1,3,1,1,4,4,4,4,2,4,4,4
CHEMBL472952,-29.619629141,15.5670615023,1,3,1,0,1,1,2,1,0,1,4,4,2,0,1,1,4,4,4,4,2,4,4,4
CHEMBL474058,13.361753024,5.44276931526,4,3,3,2,4,4,4,2,4,0,4,1,4,4,3,4,4,4,4,1,4,4,1,1
CHEMBL474207,13.4469325451,4.74902498574,4,3,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL474396,13.1534052973,4.87733570554,4,3,3,4,4,4,4,4,4,0,4,0,4,4,3,4,4,4,4,4,4,4,1,4
CHEMBL474623,10.3009607474,5.05761295279,4,3,3,2,4,3,4,2,4,0,4,1,3,3,3,4,4,4,4,1,4,4,1,1
CHEMBL474747,-29.4504972942,15.4637521679,1,3,1,0,1,1,2,1,0,1,4,4,1,0,1,1,4,4,4,4,2,4,4,4
CHEMBL475023,11.1269723349,5.08036673098,4,3,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL475030,10.4263906334,4.0209664028,4,3,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL475146,-29.7406918956,19.643041227,1,3,1,0,1,1,2,1,0,1,4,4,1,3,1,1,4,4,4,4,2,4,4,4
CHEMBL475147,-28.7114402516,16.7091887874,1,3,1,0,1,1,2,1,0,1,4,4,1,3,1,1,4,4,4,4,2,4,4,4
CHEMBL475455,13.46313677,5.20734972224,4,3,3,2,4,3,4,2,4,0,4,1,4,4,3,4,4,4,4,1,4,4,1,1
CHEMBL475456,10.6655103323,4.27348850388,4,3,3,2,4,3,4,2,4,0,4,1,3,3,3,4,4,4,4,1,4,4,1,1
CHEMBL475617,13.5091658847,5.63485632334,4,3,3,2,4,3,4,2,4,0,4,1,3,0,3,4,4,4,4,1,4,4,1,1
CHEMBL475791,-1.99548719934,5.34329834755,3,1,2,2,3,1,1,4,0,1,1,1,2,1,1,1,4,2,4,1,1,4,1,1
CHEMBL476298,11.4758682723,25.4577817374,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL476308,11.3363762393,25.4865440807,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL476310,10.6170490233,24.66487657,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL476311,10.7955140705,24.6345421666,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL477444,25.3941892564,0.0179179559995,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL477445,24.4189479594,1.70220137925,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL477665,25.3431793043,0.285908887229,0,3,0,1,2,3,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL477666,26.7473225618,1.07636796238,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL477667,26.6980332319,2.98495045119,0,3,0,1,2,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CHEMBL478071,25.3508620712,3.16859532265,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL478822,10.0158088265,26.3120433013,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL480443,-15.3259861706,15.1175419829,1,4,1,3,3,0,2,2,4,3,4,1,1,3,4,2,4,4,4,1,3,3,4,1
CHEMBL480444,1.7756518051,22.9360651778,1,4,1,3,3,0,2,2,4,3,4,1,1,3,2,2,4,4,4,1,3,3,4,1
CHEMBL480529,-20.5479097349,2.27166233593,1,1,3,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,4,3,4
CHEMBL480599,-19.4092994982,1.30534432967,1,1,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,4,3,3
CHEMBL481383,-22.0651904928,0.962214929763,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL48153,11.0419056836,-0.481837290867,0,3,0,2,3,3,2,2,4,4,4,1,4,0,3,4,4,4,4,1,4,4,4,1
CHEMBL481817,1.83371625165,22.9571552541,1,4,1,3,3,0,2,2,4,3,4,1,1,3,2,2,4,4,4,1,3,3,4,1
CHEMBL482011,2.06909326706,22.8221917417,1,4,1,3,3,0,2,2,4,3,4,1,1,3,2,2,4,4,4,1,3,3,4,1
CHEMBL482213,1.82221874642,23.0676278583,1,4,1,3,3,0,2,2,4,3,4,1,4,0,2,2,4,4,4,1,3,3,4,1
CHEMBL482329,5.3537101346,-20.9648437087,2,1,2,2,3,1,2,4,0,4,1,4,4,0,3,4,1,4,4,4,1,4,4,4
CHEMBL482436,8.71465608933,-12.4367982792,3,2,3,4,1,2,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL482648,9.04619417444,-12.6842199224,3,2,3,4,1,2,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL482701,-1.46675794053,5.37038472218,3,2,3,4,3,1,1,4,0,1,1,4,2,1,1,1,4,2,4,4,1,4,1,4
CHEMBL48278,13.0815414578,2.56724316698,4,3,3,4,3,4,4,4,1,0,4,0,4,0,3,4,4,4,4,4,4,4,4,4
CHEMBL482855,8.74571518546,-12.4758239905,3,2,3,4,1,2,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL483065,9.10295955677,-12.6767786838,3,2,3,4,1,2,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL483261,9.00050864356,-12.667414489,3,2,3,4,1,2,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL483469,8.71854084293,-12.4127721808,3,2,3,4,1,2,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL483487,7.86952899928,-12.7269489559,3,2,3,4,1,2,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL483688,7.86471751878,-12.6525068622,3,2,3,4,1,2,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL484112,-3.22124651979,3.92645258879,3,1,2,2,3,1,1,4,0,1,1,1,1,3,1,2,4,2,4,4,1,4,1,1
CHEMBL484899,9.14586781186,-12.6667876279,3,2,3,4,1,2,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL484900,8.87175978399,-12.4354182294,3,2,3,4,1,2,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL485698,0.185278131594,-10.69549742,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL485752,5.43970424485,19.6754918611,2,1,2,3,0,2,2,2,4,3,4,1,1,3,2,2,4,4,4,1,3,3,4,1
CHEMBL485765,2.80829096848,21.1353601547,1,1,1,3,3,1,2,4,4,3,4,4,1,3,2,2,4,4,4,4,3,3,4,2
CHEMBL485862,15.8259957199,-10.5571411297,4,3,3,1,3,2,1,4,0,4,1,2,1,3,1,3,2,4,3,4,3,4,4,4
CHEMBL485950,3.91240573972,20.6797853044,1,4,1,3,3,1,2,4,4,3,4,4,1,3,2,2,4,4,4,4,3,3,4,2
CHEMBL485972,3.75516280247,20.2144205981,1,4,2,3,3,1,2,2,4,3,4,1,1,3,2,2,4,4,4,1,3,3,4,1
CHEMBL486130,4.18888222446,19.8828678033,2,1,2,3,0,1,2,2,4,3,4,1,3,2,2,2,4,4,4,1,3,3,4,1
CHEMBL486131,5.26781931589,19.7606210301,1,4,1,3,3,1,2,4,4,3,4,1,1,3,2,2,4,4,4,4,3,3,4,2
CHEMBL486140,6.97855561141,19.7441988626,2,1,2,3,3,1,2,2,4,3,4,1,1,3,2,2,4,4,4,1,3,3,4,1
CHEMBL486162,3.88165740762,20.5133618442,1,1,1,3,3,1,2,4,4,3,4,4,1,3,2,2,4,4,4,4,3,3,4,2
CHEMBL486282,8.61429341266,-12.1185470467,3,2,3,4,1,0,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL486316,1.17485805532,-11.3179436106,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL486478,9.10407791255,-12.6539663624,3,2,3,4,1,2,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL486479,8.82518000994,-12.4268642262,3,2,3,4,1,2,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL486481,7.88436378908,-12.6349741852,3,2,3,4,1,2,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL486688,8.84932343509,-12.4150197021,3,2,3,4,1,2,1,1,2,3,2,3,2,0,1,1,3,3,1,3,2,3,3,3
CHEMBL486719,0.32030127323,-10.7173052995,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL486720,0.115278999015,-10.7881407217,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL486745,4.22980073566,20.0767548217,2,1,2,3,0,1,2,2,4,3,4,1,1,1,2,2,4,4,4,1,3,3,4,1
CHEMBL486893,8.85593213523,-12.4747748056,3,2,3,4,1,2,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL486950,5.06356834691,20.2151790113,2,1,2,3,0,1,2,2,4,3,4,1,1,1,2,2,4,4,4,1,3,3,4,1
CHEMBL487371,3.94700045882,20.6068927028,1,4,1,3,3,1,2,4,4,3,4,4,1,3,2,2,4,4,4,4,3,3,4,2
CHEMBL487372,3.9029158492,20.2801563295,2,1,2,3,0,1,2,2,4,3,4,1,1,2,2,2,4,4,4,1,3,3,4,1
CHEMBL487553,2.87512343825,20.3670824345,1,4,1,3,3,1,2,4,4,3,4,4,1,3,2,2,4,4,4,4,3,3,4,2
CHEMBL487554,3.39682376953,20.3640449345,1,4,1,3,3,1,2,4,4,3,4,4,1,3,2,2,4,4,4,4,3,3,4,2
CHEMBL487569,3.9147971132,20.1975779213,2,1,2,3,0,1,2,2,4,3,4,1,1,1,2,2,4,4,4,1,3,3,4,1
CHEMBL487572,3.88589701183,20.2882681376,2,1,2,3,0,1,2,2,4,3,4,1,1,2,2,2,4,4,4,1,3,3,4,1
CHEMBL487765,3.2054256139,20.2836045779,2,1,2,3,0,1,2,2,4,3,4,1,1,2,2,2,4,4,4,1,3,3,4,1
CHEMBL487766,4.7387657334,20.0154604061,2,1,2,3,0,1,2,2,4,3,4,1,1,2,2,2,4,4,4,1,3,3,4,1
CHEMBL488151,0.370375126145,-11.2424856105,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL488152,-0.573399433114,-11.2862608206,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL488366,0.0165721401055,-11.2583483266,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL488367,-0.23454278347,-11.3590355011,1,3,1,0,1,0,1,1,2,3,2,3,2,3,1,1,3,3,1,3,2,3,3,3
CHEMBL488541,8.58292254649,-12.2791253955,3,2,3,4,1,2,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL489120,-29.2635156195,15.6637625533,1,3,1,0,1,1,2,1,0,1,4,4,1,0,1,1,4,4,4,4,2,4,4,4
CHEMBL489126,-28.7767728746,17.53795876,1,3,1,0,1,1,2,1,0,1,4,4,1,0,1,1,4,4,4,4,2,4,4,4
CHEMBL489175,7.55223131263,-2.50970693474,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL489226,26.2808748224,1.81725702323,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL489321,-28.9320478928,15.4979391413,1,3,1,0,1,1,2,1,0,1,4,4,1,0,1,1,4,4,4,4,2,4,4,4
CHEMBL489428,26.1367347116,3.08338752137,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL489628,26.0170349893,1.34933675086,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL489638,26.7812089098,1.6128929623,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL489639,25.4992154844,1.26359943241,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL489640,24.1026188505,0.140134748859,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL489795,9.04030384747,31.5378367523,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL490250,24.2978268349,0.959286615602,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL490262,9.34544909523,14.0927566736,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,1,3,3,1,3,2,3,3,3
CHEMBL490403,-26.9346686444,0.979286084869,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL490405,8.09758941573,31.247656566,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL490605,8.17890076867,30.3161504807,0,3,0,1,2,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CHEMBL490606,8.33784770781,30.564975532,0,3,0,1,2,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CHEMBL490607,8.43225106917,30.723042959,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL490723,-29.2433685184,15.9274447277,1,3,1,0,1,1,2,1,0,1,4,4,1,3,1,1,4,4,4,4,2,4,4,4
CHEMBL491097,-28.3333134827,15.0071902857,1,3,1,0,1,1,2,1,0,1,4,4,1,1,1,1,4,4,4,4,2,4,4,4
CHEMBL491285,-28.4321580151,15.1482405245,1,3,1,0,1,1,2,1,0,1,4,4,1,0,1,1,4,4,4,4,2,4,4,4
CHEMBL491310,-28.4289827673,15.2936537212,1,3,1,0,1,1,2,1,0,1,4,4,1,1,1,1,4,4,4,4,2,4,4,4
CHEMBL491311,-28.8226180323,13.6355831314,1,3,1,0,1,1,2,1,0,1,4,4,1,0,1,1,4,4,4,4,2,4,4,4
CHEMBL491317,-28.483875588,15.1858700819,1,3,1,0,1,1,2,1,0,1,4,4,1,1,1,1,4,4,4,4,2,4,4,4
CHEMBL491318,-28.4535083879,15.2707154854,1,3,1,0,1,1,2,1,0,1,4,4,1,1,1,1,4,4,4,4,2,4,4,4
CHEMBL491321,-28.5813834575,15.3282701051,1,3,1,0,1,1,2,1,0,1,4,4,1,0,1,1,4,4,4,4,2,4,4,4
CHEMBL491416,7.34106846381,-2.24328899024,0,2,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL491616,-27.5743752076,1.87741896678,0,3,0,1,2,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CHEMBL493888,-13.4595588386,-16.2432066176,0,3,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL494086,-13.0369626348,-15.4080194698,0,3,0,1,2,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CHEMBL494759,11.2950723561,6.24117060867,4,3,3,2,4,3,4,2,4,0,4,1,3,3,3,4,4,4,4,1,4,4,1,1
CHEMBL49925,11.0377796668,-0.481779038529,0,3,0,2,3,3,2,2,4,4,4,1,4,0,3,4,4,4,4,1,4,4,4,1
CHEMBL50051,10.6415223064,-0.300843545758,0,3,0,2,3,3,2,2,4,4,4,1,4,1,3,4,4,4,4,1,4,4,4,1
CHEMBL500569,-13.2674728859,-15.2509501329,0,3,0,1,2,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CHEMBL501388,21.8670982238,1.46807275521,4,4,4,4,2,3,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
CHEMBL502005,-1.73663800584,6.75030863071,3,1,2,2,3,1,1,4,0,1,1,1,2,1,1,2,4,2,4,4,1,4,1,1
CHEMBL502105,11.2337150058,24.6454973872,3,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL503,13.7588100585,-4.71522711851,4,4,4,4,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
CHEMBL503376,13.3458563853,4.87021028882,4,3,3,3,4,4,4,3,4,0,4,2,4,0,3,0,4,4,4,4,4,4,1,2
CHEMBL503566,11.7939089662,5.47039294656,4,3,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL504495,11.6631509704,5.87474592173,4,3,3,2,4,3,4,2,4,0,4,1,3,3,3,4,4,4,4,1,4,4,1,1
CHEMBL505089,14.844596178,4.90809880208,4,3,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL505633,13.542035629,4.4466830808,4,3,3,2,4,3,4,2,4,0,4,1,4,3,3,4,4,4,4,1,4,4,1,1
CHEMBL505787,-4.7285419188,26.5056426378,3,1,3,2,4,4,4,2,4,2,4,2,4,0,3,4,1,1,3,2,3,2,4,2
CHEMBL505977,-6.61198844509,29.5809285616,3,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL506101,-6.93862032234,29.3567024269,2,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL506179,9.75459321157,13.5206427134,1,3,1,0,1,0,1,1,2,3,2,3,1,3,1,1,3,3,1,3,2,3,3,3
CHEMBL506250,10.0567831322,24.4740444475,4,0,4,3,4,4,4,2,0,4,1,1,4,4,4,2,2,2,4,1,3,2,1,1
CHEMBL506450,11.4456518797,4.54787013032,4,3,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL506511,-5.97092314015,30.2478645715,2,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL506888,13.5196458826,4.99834283823,4,3,3,2,4,4,4,2,4,0,4,1,4,4,3,4,4,4,4,1,4,4,1,1
CHEMBL506908,-21.3043637412,2.2971376941,1,3,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL507426,-5.87893131397,30.4755068646,2,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL507754,8.05825700655,12.7720203153,3,2,1,0,1,0,1,1,2,3,2,3,2,1,1,1,3,3,1,3,2,3,3,3
CHEMBL508203,-2.19427523618,5.43236154664,3,1,2,2,3,1,1,4,0,1,1,1,2,1,1,2,4,2,4,4,1,4,1,1
CHEMBL508451,-4.68140118911,29.5787057094,3,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL508555,-14.7997235738,-26.2065504188,4,4,4,3,0,2,3,4,4,2,4,4,3,2,4,3,2,2,3,4,3,4,4,2
CHEMBL508558,-4.75198991885,26.4936724908,3,1,3,2,4,4,4,2,4,2,4,2,4,4,3,4,1,1,3,2,3,2,4,2
CHEMBL508561,13.4772727006,4.90508246406,4,3,3,2,4,4,4,2,4,0,4,1,4,4,3,4,4,4,4,1,4,4,1,1
CHEMBL508786,-15.4836026498,15.5517483833,1,4,1,3,3,0,2,2,4,3,4,1,1,3,2,2,4,4,4,1,3,3,4,1
CHEMBL509055,-13.0531711755,-15.4172449618,0,3,0,1,2,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CHEMBL509367,13.3432040611,4.18211174122,4,0,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL510134,-5.54078707968,29.7801754806,2,1,2,2,4,4,4,2,4,2,4,2,4,1,3,4,1,1,3,2,3,2,4,2
CHEMBL510288,13.4835618158,4.32431415363,4,0,3,2,4,4,4,2,4,0,4,1,4,0,3,4,4,4,4,1,4,4,1,1
CHEMBL510696,-15.3780714383,14.942291178,1,4,1,3,3,0,2,2,4,3,4,1,1,3,4,2,4,4,4,1,3,3,4,1
