,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL439849,-22.279756143,-4.04454196521,1,3,1,2,0,0,3,3,0,3,3,4,3,4,4,3,2,3,3,4,3,4,3,3
CHEMBL439978,8.32670198062,-3.36948489931,3,3,3,0,1,0,2,1,2,0,1,1,3,3,4,3,0,0,2,1,1,0,0,1
CHEMBL440118,-8.51652706682,31.3603475557,1,0,1,1,2,2,3,3,3,1,2,2,2,3,4,3,2,2,2,2,3,1,1,1
CHEMBL440525,-33.894395983,-6.69712344069,2,3,2,2,3,2,1,4,0,3,3,3,1,0,0,1,1,1,3,3,0,2,4,3
CHEMBL440687,3.81229108121,1.41656482768,2,0,4,3,2,1,4,2,3,0,2,0,3,4,3,0,3,2,2,1,3,1,3,0
CHEMBL441316,20.3551533507,-5.16356637161,2,3,2,2,3,2,1,4,0,3,3,4,3,2,4,3,1,1,3,4,0,2,4,3
CHEMBL441331,-17.261989802,-16.6716727478,3,3,1,3,0,3,0,2,1,2,4,0,4,2,0,0,4,4,4,0,2,3,1,0
CHEMBL441481,6.39555390351,-2.56831923063,2,0,4,3,1,0,2,1,2,0,1,1,0,3,1,3,0,0,0,1,1,0,0,1
CHEMBL442087,22.0217191338,6.77518078517,0,3,0,0,0,2,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,2,4
CHEMBL442290,29.0158272788,15.0820350208,1,0,1,2,2,1,3,3,3,4,2,3,0,1,1,3,2,3,2,2,3,0,3,3
CHEMBL442391,-12.3796330236,-27.9733919321,2,3,2,2,3,1,0,0,0,3,3,4,3,0,4,3,1,1,3,3,2,3,2,3
CHEMBL443060,23.6525648266,3.935570902,0,3,0,0,2,1,2,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,2,4
CHEMBL443567,-22.8078914269,11.3881871595,1,0,0,1,1,0,2,1,3,1,2,1,3,4,3,0,2,4,0,1,3,1,3,1
CHEMBL444015,-17.0018503334,-26.2886599287,4,2,4,4,4,3,4,2,4,4,4,3,4,4,4,3,3,4,4,0,2,3,1,0
CHEMBL44403,-0.934059981151,-31.896562343,4,1,4,4,4,4,1,4,1,3,0,3,0,1,2,2,4,1,4,3,0,2,2,4
CHEMBL444335,0.354987915494,0.395201518376,0,3,3,0,2,0,2,1,2,2,1,1,1,3,0,1,0,0,0,1,1,1,0,1
CHEMBL444398,-24.5859759277,21.7127321573,0,3,0,0,2,1,2,2,3,1,2,2,2,3,1,2,2,2,2,2,3,0,3,2
CHEMBL444590,4.01482499995,-0.277914689257,0,3,3,0,2,3,2,1,3,2,4,1,1,3,0,0,0,0,1,1,2,1,4,0
CHEMBL444612,20.3656209812,16.9721187543,3,3,4,3,3,3,1,2,0,3,3,0,1,3,3,0,1,1,1,0,2,2,1,0
CHEMBL444794,-12.7109989778,-10.2944624386,2,3,2,2,3,2,1,4,0,3,3,4,4,2,3,4,1,1,3,4,0,2,4,3
CHEMBL445102,14.312377888,-16.2758142253,3,3,4,3,3,2,0,2,0,1,4,1,4,4,0,0,3,2,4,1,4,4,4,2
CHEMBL445106,27.2145381972,-16.6975372721,4,1,4,3,4,4,1,2,4,4,0,0,4,0,4,0,4,4,1,0,2,4,1,0
CHEMBL445334,6.17680902204,-13.165268962,1,3,1,1,1,1,3,3,4,4,4,2,2,3,2,3,2,3,4,2,3,0,3,1
CHEMBL445651,28.9496130364,-7.44086073336,1,0,1,2,0,1,0,0,0,2,4,4,2,1,1,0,1,3,4,3,4,4,4,2
CHEMBL445928,10.4372551498,-18.372436533,4,2,4,4,3,3,4,4,2,0,1,2,2,1,2,2,0,2,0,2,1,1,0,2
CHEMBL446180,-13.6779726785,31.1958524705,1,0,1,1,2,2,3,3,3,1,2,2,2,3,4,3,2,2,2,2,3,1,0,1
CHEMBL446459,-1.89090707097,33.3899303954,4,4,4,4,4,4,1,2,4,4,0,0,4,1,4,4,4,4,1,0,4,3,1,0
CHEMBL448891,-12.2247974177,6.52129691819,3,1,3,3,3,3,4,3,1,4,0,3,1,3,0,1,4,4,1,4,2,4,2,4
CHEMBL449057,3.3972339613,-31.0407801924,4,1,4,4,4,4,1,4,1,3,0,3,4,1,4,4,4,1,4,3,0,2,2,4
CHEMBL449406,32.0361852413,-9.9913079163,1,0,1,2,0,1,0,0,0,4,4,4,0,1,1,0,1,3,4,3,4,4,4,2
CHEMBL452437,4.16950078763,-31.3530850675,4,1,4,4,4,4,1,4,1,3,0,3,4,1,4,4,4,1,4,3,0,2,2,4
CHEMBL455210,6.29199802191,-13.0999160714,1,3,1,1,1,1,3,3,4,4,4,2,2,3,2,3,2,3,4,2,3,0,3,1
CHEMBL456458,19.379055995,6.34212736667,0,3,0,0,0,1,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,2,4
CHEMBL456459,17.9859732133,6.38841255395,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL456460,18.5521432812,7.65384905615,0,3,3,0,0,2,0,0,3,1,3,2,1,0,3,0,2,2,2,2,0,2,2,4
CHEMBL456647,-0.37547420262,-4.76297589626,0,1,3,0,2,0,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL456657,25.8729191305,6.22515685277,2,3,2,2,0,3,0,0,0,3,3,4,2,0,2,3,1,1,3,4,2,2,2,3
CHEMBL456673,0.214596144088,-6.14873991738,0,1,3,0,2,1,2,2,1,2,0,3,1,2,0,1,0,0,1,3,0,2,2,2
CHEMBL456674,-0.290304111662,-5.4663649339,0,1,3,0,2,1,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL456675,-1.72423097339,-5.83595255993,0,1,3,0,2,1,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL456684,21.4144261551,7.39904977124,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL457750,29.9177814401,7.11811833964,2,3,2,2,0,1,0,0,0,3,3,4,2,1,3,4,1,1,3,4,2,2,2,3
CHEMBL457751,27.4987944857,7.37246323188,2,3,2,2,0,1,0,0,0,3,3,4,2,1,2,4,1,1,3,4,2,2,2,3
CHEMBL457765,20.393305315,8.20420750172,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL457889,0.640325877434,-3.52363638804,0,1,3,0,2,1,2,2,1,2,0,3,1,3,0,1,0,2,1,3,0,2,2,2
CHEMBL457890,-0.0590082307278,-4.75958557367,0,1,3,0,2,1,2,2,1,2,0,3,1,3,0,1,0,2,1,3,0,2,2,2
CHEMBL457891,-0.258250592178,-4.10022843846,0,1,3,0,2,1,2,2,1,0,0,3,1,2,0,1,0,0,1,3,0,2,2,2
CHEMBL457899,-0.985869916255,-4.30641580853,0,1,3,0,2,1,2,2,1,0,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL457921,-0.0855279288552,-3.95749366596,0,1,3,0,2,1,2,2,1,2,0,3,1,2,0,1,0,0,1,3,0,2,2,2
CHEMBL457982,20.3408472082,9.20769761055,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL458199,19.7631602109,10.1809945792,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL458200,19.8104802578,8.87669886929,0,3,0,0,0,1,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,2,4
CHEMBL458792,-0.319483206064,-3.71122285344,0,1,3,0,2,1,2,2,1,2,0,3,1,3,0,1,0,2,1,3,0,2,2,2
CHEMBL458991,0.237941465198,-4.71417426711,0,1,3,0,2,0,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL458992,0.283117476428,-4.15501769451,0,1,3,0,2,0,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL459061,20.4377505973,7.70436259477,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL459067,18.6136020165,7.4952442944,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL459068,17.7737884492,6.9773055145,0,3,3,0,0,1,0,0,3,1,3,2,0,3,0,0,2,2,2,2,0,2,2,4
CHEMBL459158,-0.815314528185,-4.27328702728,0,1,3,0,2,1,2,2,1,0,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL459282,18.0491937666,6.86249293736,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL45966,-28.3844519409,8.4260131981,2,3,2,2,0,2,0,0,1,2,0,3,1,2,0,1,3,3,1,3,4,4,1,0
CHEMBL461670,19.8834590679,8.69883226603,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL462915,17.5042681645,7.08326210266,4,2,3,0,0,2,0,0,3,1,3,2,1,3,0,0,2,2,2,2,0,2,2,4
CHEMBL462916,20.0326881102,6.50329648246,0,3,3,0,0,2,0,0,3,1,3,2,1,0,0,0,2,2,2,2,0,2,2,4
CHEMBL463249,13.7726019841,-25.9106520438,4,4,4,4,4,4,4,4,0,4,3,4,4,4,4,4,4,4,4,3,4,3,1,0
CHEMBL464099,25.3362221919,23.2860997017,3,3,3,3,3,3,4,3,1,4,0,3,1,3,0,1,4,4,1,0,2,4,2,3
CHEMBL469345,-18.0041526223,28.895630125,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,0,2,3,2,2,3,0,3,2
CHEMBL469374,-21.4091177613,22.4028755737,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,0,2,3,2,2,3,0,3,2
CHEMBL469375,-21.7432408484,22.5077835072,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,3,2,2,3,0,3,2
CHEMBL469376,-20.836962194,22.7910586603,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,3,2,2,3,0,3,2
CHEMBL469567,-21.9036012224,23.3927247569,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,0,2,3,2,2,3,0,3,2
CHEMBL469568,-21.9007095191,23.3941821669,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,3,2,2,3,0,3,2
CHEMBL469589,-21.1382740178,22.3474859793,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,3,2,2,3,0,3,2
CHEMBL469995,-21.8215486538,23.7157659288,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,3,2,2,3,0,3,2
CHEMBL470217,-20.7449525448,22.4638436866,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,3,2,2,3,0,3,2
CHEMBL470849,-22.6513169768,23.1586898395,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,3,2,2,3,0,3,2
CHEMBL471047,-20.8024764729,22.8970692838,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,0,2,3,2,2,3,0,3,2
CHEMBL472117,7.35448051379,14.054587156,2,0,3,2,2,1,2,2,3,3,2,3,3,4,3,4,2,3,2,3,3,4,2,3
CHEMBL472289,-21.5953285696,23.8443789927,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,3,2,2,3,0,3,2
CHEMBL472290,-21.9939268224,23.0807404956,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,0,2,3,2,2,3,0,3,2
CHEMBL473282,-29.2504080052,-21.7100022344,2,0,4,3,0,1,0,0,0,3,4,4,3,0,3,0,1,1,4,4,2,3,4,4
CHEMBL473476,-29.9408854329,-22.829642,2,0,4,3,0,1,0,0,0,3,4,4,4,4,3,0,1,1,4,4,2,3,4,4
CHEMBL473902,-31.4956257542,-22.7941410623,2,3,4,3,0,1,0,0,0,3,4,4,3,0,3,0,1,1,4,4,2,3,4,4
CHEMBL473903,-30.7352545842,-22.772167924,2,0,4,3,0,1,0,0,0,3,4,4,3,4,3,0,1,1,4,4,2,3,4,4
CHEMBL474090,-31.4510482688,-22.640306375,2,3,4,3,0,1,0,0,0,3,4,4,4,0,3,0,1,1,4,4,2,3,4,4
CHEMBL474282,-29.4803262114,-22.7285505551,1,3,3,3,0,2,0,0,0,3,4,4,4,3,3,4,1,1,4,4,2,3,4,4
CHEMBL47433,-28.6741605656,8.81890480983,2,3,2,2,0,2,0,0,1,2,0,3,1,2,0,1,3,3,1,3,4,4,1,0
CHEMBL475090,-29.5490661568,-22.7194306117,2,0,4,3,0,1,0,0,0,3,4,4,4,1,3,4,1,1,4,4,2,3,4,4
CHEMBL475091,-30.6848014361,-23.6094359339,2,0,4,3,0,1,0,0,0,3,4,4,0,1,1,0,1,1,4,4,2,3,4,4
CHEMBL475092,-29.6334386417,-22.6319597175,2,0,4,3,0,1,0,0,0,3,4,4,4,1,3,4,1,1,4,4,2,3,4,4
CHEMBL475105,-31.327430726,-23.256403516,2,3,4,3,0,1,0,0,0,3,4,4,3,0,3,0,1,1,4,4,2,3,4,4
CHEMBL475303,-29.723191076,-22.5881294947,2,0,4,3,0,1,0,0,0,3,4,4,3,0,3,4,1,1,4,4,2,3,4,4
CHEMBL475502,-31.4554153623,-22.6658951736,2,3,4,3,0,1,0,0,0,3,4,4,3,0,3,0,1,1,4,4,2,3,4,4
CHEMBL475515,-31.6237444376,-22.8775708153,2,3,4,3,0,1,0,0,0,3,4,4,3,0,3,0,1,1,4,4,2,3,4,4
CHEMBL475516,-31.5410437582,-22.8948244297,2,0,4,3,0,1,0,0,0,3,4,4,3,0,3,0,1,1,4,4,2,3,4,4
CHEMBL475693,-30.3352156713,-22.1793368996,2,0,4,3,0,1,0,0,0,3,4,4,3,0,3,0,1,1,4,4,2,3,4,4
CHEMBL475694,-31.3387501336,-23.019264048,2,0,4,3,0,1,0,0,0,3,4,4,3,4,3,0,1,1,4,4,2,3,4,4
CHEMBL476108,7.9001082335,3.17818550777,2,0,4,3,3,1,0,0,2,2,4,2,2,3,4,3,0,0,4,2,4,3,4,3
CHEMBL476109,7.97335920425,2.04974487609,2,0,4,3,3,2,0,0,2,2,4,2,2,3,4,3,0,0,4,2,4,3,4,3
CHEMBL476838,3.35959129484,-5.64079678933,3,2,3,3,0,2,0,0,1,2,0,3,4,3,0,1,3,1,1,3,0,4,2,4
CHEMBL476839,5.1609132534,-5.94746592312,3,1,3,3,0,2,0,0,1,2,0,3,1,3,0,1,3,1,1,3,0,4,2,4
CHEMBL476935,7.85308767179,1.71802775118,2,0,4,3,3,1,0,0,2,2,4,2,2,3,4,3,0,0,4,2,4,3,4,3
CHEMBL478617,11.8932367675,-12.2796637307,3,3,4,3,3,2,0,0,4,2,4,2,2,2,4,3,3,3,4,2,4,3,4,3
CHEMBL478671,28.4952081813,26.3514243158,3,3,3,3,3,3,4,3,1,2,0,3,0,3,0,1,4,4,1,0,2,3,1,3
CHEMBL478680,0.425280352115,12.8137011076,1,0,0,1,1,0,2,1,2,1,1,1,3,0,3,0,2,2,0,1,1,1,0,1
CHEMBL479781,11.0773531621,31.2402379616,2,0,4,3,0,4,3,1,0,3,3,4,1,0,3,0,3,3,3,0,4,0,2,1
CHEMBL479782,11.077354925,31.2402365428,2,0,4,3,0,4,3,1,0,3,3,4,1,0,3,0,3,3,3,0,4,0,2,1
CHEMBL479986,10.5062410317,28.9982735578,2,0,4,3,0,4,3,1,0,3,3,4,1,3,3,0,3,3,3,0,4,0,2,1
CHEMBL480932,8.99111159069,30.5266328996,2,0,4,3,0,4,3,1,0,3,3,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL480935,9.51199154436,31.5177858018,2,0,4,3,0,1,3,1,0,3,3,4,3,0,3,0,3,3,3,0,4,0,2,1
CHEMBL481108,10.1452858273,29.0279491239,2,0,4,3,0,4,3,1,0,3,3,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481109,10.1663504571,29.0277926161,2,0,4,3,0,4,3,1,0,3,3,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481112,9.51283280757,31.5756124017,2,0,4,3,0,1,3,1,0,3,3,4,3,0,3,0,3,3,3,0,4,0,2,1
CHEMBL481113,8.38490917119,30.5190672329,2,0,4,3,0,4,3,1,0,3,3,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481125,6.86363274097,29.7882308321,2,0,4,3,0,1,3,1,0,3,2,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481126,6.86363252587,29.7882297936,2,0,4,3,0,1,3,1,0,3,2,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481140,11.3516115521,30.5129017891,0,3,4,3,0,1,3,1,0,3,3,4,1,0,3,0,3,3,3,0,4,0,2,1
CHEMBL481141,11.3516140046,30.5129035075,0,3,4,3,0,1,3,1,0,3,3,4,1,0,3,0,3,3,3,0,4,0,2,1
CHEMBL481153,6.85623481495,16.0901217988,2,3,3,2,3,2,4,4,4,4,4,4,2,3,2,3,4,4,4,4,4,3,4,4
CHEMBL481337,8.42534737887,28.9835724817,2,0,4,3,0,4,3,1,0,3,3,4,3,0,3,0,3,3,3,0,4,0,2,1
CHEMBL481523,9.42912405014,29.1801614952,2,0,4,3,0,1,3,1,0,3,3,4,1,0,3,0,3,3,3,0,4,0,2,1
CHEMBL481524,7.5641348935,28.1587559053,2,0,4,3,0,4,3,1,0,3,3,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481747,9.84595825219,28.6879578857,2,0,4,3,0,4,3,1,0,3,3,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481753,9.84600886385,28.6878838925,2,0,4,3,0,4,3,1,0,3,3,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481754,8.64720234194,30.2644873651,2,0,4,3,0,4,3,1,0,3,3,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481839,-11.3691933127,6.84030567603,4,4,4,4,3,3,4,3,1,4,0,3,1,3,0,1,4,4,4,4,2,4,2,4
CHEMBL481914,8.64786424718,30.2633803375,2,0,4,3,0,4,3,1,0,3,3,4,3,4,3,0,3,3,3,0,4,0,2,1
CHEMBL481940,9.5091678828,31.5891532945,2,0,4,3,0,1,3,1,0,3,3,4,3,0,3,0,3,3,3,0,4,0,2,1
CHEMBL482128,10.5964479516,30.5364547829,2,0,4,3,0,4,3,1,0,3,3,4,3,0,3,0,3,3,3,0,4,0,2,1
CHEMBL482562,8.64564805152,-20.1943301212,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2,3,4,4
CHEMBL483176,12.0220891429,-6.20507973775,1,3,1,1,2,0,3,3,3,4,2,2,0,3,1,2,2,2,0,2,3,1,1,1
CHEMBL483365,-23.911632433,22.9846803045,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,2,2,2,3,0,3,2
CHEMBL483370,29.5711598021,6.11256390728,2,3,2,2,0,3,0,0,0,3,3,4,2,3,2,3,1,1,3,4,2,2,2,3
CHEMBL483573,31.222242594,5.14987672626,2,3,2,2,0,3,0,0,0,3,3,4,2,3,2,3,1,1,3,4,2,2,2,3
CHEMBL483594,31.6415133647,6.58218123454,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL48370,-27.1109320502,10.1424829285,2,1,2,2,0,1,0,0,1,2,0,3,1,3,0,1,3,3,1,3,4,4,1,0
CHEMBL484059,-24.0038271361,21.8442567821,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,3,2,2,2,2,3,0,3,2
CHEMBL484205,-24.3362027368,22.8382875081,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,2,2,2,3,0,3,2
CHEMBL484210,27.496332325,10.3642812659,2,3,2,2,0,3,0,0,0,3,3,4,1,0,3,4,1,1,3,4,2,2,2,3
CHEMBL484216,21.4161288024,4.04890936748,0,3,0,0,0,2,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,2,4
CHEMBL484260,-25.1426259957,23.0412394942,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,2,2,2,3,0,3,2
CHEMBL484345,7.78517717656,-20.1768424319,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2,3,4,4
CHEMBL484355,27.485675878,2.42334378805,2,3,2,2,0,3,0,0,0,3,3,4,2,3,2,3,1,1,3,4,2,2,2,3
CHEMBL484386,21.260673097,3.6789117945,0,3,0,0,0,2,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,2,4
CHEMBL484387,21.294570754,3.05499717157,0,3,0,0,0,4,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,2,4
CHEMBL484536,27.540494831,4.50526001119,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL484537,27.4971910889,3.65284646437,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL484541,31.6820696188,6.33101977007,2,3,2,2,0,3,0,0,0,3,3,4,2,0,2,3,1,1,3,4,2,2,2,3
CHEMBL484572,31.4403167809,5.37254453543,2,3,2,2,0,1,0,0,0,3,3,4,2,3,2,3,1,1,3,4,2,2,2,3
CHEMBL484580,31.3257393881,5.52452033548,2,3,2,2,0,3,0,0,0,3,3,4,2,0,2,3,1,1,3,4,2,2,2,3
CHEMBL484581,31.0848374866,4.96904056878,2,3,2,2,0,3,0,0,0,3,3,4,2,3,2,3,1,1,3,4,2,2,2,3
CHEMBL484742,20.7685441769,0.928326093827,0,3,0,0,0,2,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,4,4
CHEMBL484743,21.6081373164,2.02207854936,0,3,0,0,0,2,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,4,4
CHEMBL484947,31.4738818424,6.44460897534,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL484948,31.7750823986,1.86673123658,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL485033,27.4779016445,3.63439336706,2,3,2,2,0,3,0,0,0,3,3,4,2,3,2,3,1,1,3,4,2,2,2,3
CHEMBL485034,27.5247292306,2.21291443946,2,3,2,2,0,3,0,0,0,3,3,4,2,3,2,3,1,1,3,4,2,2,2,3
CHEMBL485228,31.5631723606,5.00083653574,2,3,2,2,0,3,0,0,0,3,3,4,3,4,2,3,1,1,3,4,2,2,2,3
CHEMBL485381,27.5013410202,2.49219186074,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL485385,31.633384984,5.13881219061,2,3,2,2,0,3,0,0,0,3,3,4,2,0,2,3,1,1,3,4,2,2,2,3
CHEMBL485395,-25.7580436555,24.5746115383,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,2,2,2,3,0,3,2
CHEMBL485397,27.8139919875,4.10528771118,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL485398,27.8144413211,2.06449531835,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL485406,26.6332998877,9.66831197048,2,3,2,2,0,3,0,0,0,3,3,4,1,0,2,4,1,1,3,4,2,2,2,3
CHEMBL485407,25.8393824913,6.41735018276,2,3,2,2,0,3,0,0,0,3,3,4,2,4,2,3,1,1,3,4,2,4,2,3
CHEMBL485427,21.6450503223,1.48442948363,0,3,0,0,0,2,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,4,4
CHEMBL485433,31.3053099311,6.6106710069,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL485434,28.2086257928,7.02253836277,2,3,2,2,0,3,0,0,0,3,3,4,2,1,2,3,1,1,3,4,2,2,2,3
CHEMBL485491,-25.0815414402,23.1414205472,0,3,0,0,2,1,2,2,3,1,2,2,0,3,1,2,2,2,2,2,3,0,3,2
CHEMBL485540,14.3244128226,-5.5952143423,1,3,1,1,2,1,3,3,3,4,2,2,0,3,1,2,2,2,0,2,3,1,1,1
CHEMBL485541,13.5301494657,-5.98104103667,1,3,1,1,2,2,3,3,3,4,2,2,0,3,1,2,2,2,0,2,3,1,1,1
CHEMBL485542,13.5213940641,-6.47460141843,1,3,1,1,2,2,3,3,3,4,2,2,0,3,1,2,2,2,0,2,3,1,1,1
CHEMBL485579,25.8827802976,8.15465312122,2,3,2,2,0,3,0,0,0,3,3,4,2,3,2,3,1,1,3,4,2,2,2,3
CHEMBL485624,31.1057709455,4.66064102517,2,3,2,2,0,3,0,0,0,3,3,4,2,3,2,3,1,1,3,4,2,2,2,3
CHEMBL485625,30.9750439251,5.44149427116,2,3,2,2,0,3,0,0,0,3,3,4,2,0,2,3,1,1,3,4,2,2,2,3
CHEMBL485630,21.2034426958,-0.438282509716,0,3,0,0,0,2,0,0,3,1,3,2,0,3,1,2,2,2,2,2,0,2,4,4
CHEMBL485719,0.329572897882,-7.1887184273,0,1,3,3,2,1,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL485720,1.44961809539,-8.41668665674,3,1,3,3,2,3,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL485727,0.748820548806,-7.2620613707,3,1,3,3,2,3,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL485918,1.30072290189,-9.74360578851,3,1,3,3,2,3,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL486336,2.08985708943,-5.30694108982,3,1,3,3,2,3,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL486337,1.20803287807,-7.49197608277,3,1,3,3,2,3,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL486534,-0.55057127119,-6.0105856115,0,1,3,3,2,1,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
CHEMBL486598,13.9977284446,13.2613296763,3,3,3,2,4,3,4,4,0,3,3,4,2,3,1,0,4,4,4,0,4,4,4,0
CHEMBL48713,-29.2175316837,7.66162645821,2,3,2,2,0,2,0,0,1,2,0,3,1,2,0,1,3,3,1,3,4,4,1,4
CHEMBL487182,-12.1184407039,6.55629213073,3,1,3,3,3,3,4,3,1,4,0,3,1,3,0,1,4,4,1,4,2,4,2,4
CHEMBL487387,-12.2247968753,6.52129683294,3,1,3,3,3,3,4,3,1,4,0,3,1,3,0,1,4,4,1,4,2,4,2,4
CHEMBL48767,-28.5204444953,6.76630230007,2,3,2,2,0,2,0,0,1,2,0,3,1,2,0,1,3,3,1,3,4,4,1,4
CHEMBL487760,-0.0633066415228,-6.8571810008,0,1,3,0,2,1,2,2,1,2,0,3,1,2,0,1,0,2,1,3,0,2,2,2
