,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL2058427,-27.2128731444,7.34070934827,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058428,-27.6088373106,7.55818249808,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058429,-27.7197501458,7.98081508835,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2058694,-20.0727881756,3.22768344198,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2058695,-19.343281669,3.43980116393,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2058698,-23.0460254298,3.60743590968,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2058699,-22.1549756892,3.35820955602,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2058700,-23.1390474233,4.04605957808,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2058702,-23.1760115901,7.25525597322,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2058703,-24.177943704,6.19217617797,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2058704,-23.1683836256,6.00761679987,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2058705,-22.9540841165,6.6365920948,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2058706,-23.5179592152,7.4724554951,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2059590,33.5567817665,1.77380266588,2,3,3,4,1,2,2,1,3,4,4,4,1,0,0,0,4,4,4,4,4,4,4,4
CHEMBL206307,-11.6681815324,-5.80727772294,4,0,4,4,1,0,3,2,2,0,2,0,2,3,2,4,2,1,2,1,3,0,2,0
CHEMBL206308,-13.2353060154,-5.28865312452,4,0,4,4,1,0,3,1,2,0,2,3,2,0,2,4,2,1,2,4,3,0,2,4
CHEMBL206333,-28.5782380548,30.2329548032,1,3,0,0,0,0,1,0,4,3,0,0,3,1,3,1,0,0,0,0,2,2,1,0
CHEMBL206386,-28.8264421249,30.5722533847,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL206394,-29.0384496895,29.2564575977,1,3,0,0,0,0,1,0,4,3,0,0,3,1,3,1,0,0,0,0,2,2,1,0
CHEMBL206618,-29.0384397078,29.2564654439,1,3,0,0,0,0,1,0,4,3,0,0,3,1,3,1,0,0,0,0,2,2,1,0
CHEMBL206845,-28.5959491346,30.3494052379,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL207064,-13.0155584182,-7.00387403056,4,0,4,4,1,0,3,2,2,0,2,0,2,4,2,4,2,1,2,1,3,4,2,0
CHEMBL207386,-9.3240246367,-3.97048450233,2,1,2,2,1,1,2,1,2,0,2,3,2,0,2,2,2,1,2,4,3,4,2,4
CHEMBL207566,-4.93028310087,-5.18718749525,2,1,2,2,2,3,2,3,2,0,2,1,2,0,2,4,2,1,2,1,3,4,2,1
CHEMBL207850,-12.8363995427,-8.45192446312,4,0,4,4,2,3,3,2,2,0,2,0,2,4,2,4,2,1,2,1,3,0,2,0
CHEMBL2087337,31.2908429653,2.36633450312,4,0,4,4,3,3,4,4,3,4,4,4,2,0,2,4,4,4,4,4,4,4,4,4
CHEMBL208894,-4.0233652205,47.5607245742,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL209387,44.9575727094,18.6393108792,2,3,1,1,3,1,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL209415,-12.4444054992,-5.34673020324,4,0,4,4,1,0,3,2,2,0,2,0,2,3,2,4,2,1,2,1,3,0,2,0
CHEMBL209424,-6.62936827683,47.195773162,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL209431,-2.66219691267,45.027925682,2,3,1,1,3,1,3,3,1,1,2,2,0,3,1,2,2,2,1,3,0,1,1,2
CHEMBL209432,-3.72861411562,44.8650082408,2,3,1,1,3,1,3,3,1,1,2,2,0,3,1,2,2,2,1,3,0,1,1,2
CHEMBL209573,-3.52521345615,46.3405747675,2,3,1,1,3,1,3,3,1,1,2,2,0,3,1,2,2,2,1,3,0,1,1,2
CHEMBL209649,12.7305366541,38.0252032142,4,4,4,0,0,4,1,0,4,3,0,0,3,4,3,1,0,0,0,0,4,0,0,0
CHEMBL2096711,-26.0729404763,27.2773011681,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,4,0,0,2,2,1,0
CHEMBL209674,45.1568510941,16.9624391425,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL2096809,-29.5363378124,27.2525861254,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL20969,13.7095900952,-25.0142718694,4,4,0,0,0,0,1,0,2,3,4,0,3,1,3,1,4,3,4,0,4,4,4,0
CHEMBL209727,44.6896152291,13.7479694683,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL209735,-5.32300398809,44.7273161238,2,3,1,1,3,1,3,3,1,1,2,2,0,3,1,2,2,2,1,3,0,1,1,2
CHEMBL209821,25.5853165794,14.6315775383,4,0,4,4,2,2,2,4,0,1,3,2,2,2,2,4,2,1,1,4,1,4,4,4
CHEMBL209900,-7.01626562216,46.6953433117,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL209915,13.208157525,39.6250530755,4,4,4,0,0,4,1,0,4,3,0,0,3,4,3,1,0,0,0,0,4,0,0,0
CHEMBL210007,-2.74621749267,48.3776568098,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL210053,-2.45359916317,46.8118069544,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL210059,-3.22188836809,47.8682856445,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL210124,-5.48121134398,46.3518439344,2,3,1,1,3,2,3,3,1,1,2,2,0,4,1,2,2,2,1,3,0,1,1,2
CHEMBL210230,-9.85486877771,-3.45187014738,3,1,2,3,1,1,2,1,2,0,2,1,0,2,1,2,2,1,2,1,3,4,2,1
CHEMBL210413,-12.4655736547,-5.11326197992,4,0,4,4,1,0,3,2,2,0,2,0,2,3,2,4,2,1,2,1,3,0,2,0
CHEMBL210514,-18.5566618388,-19.8990905677,2,1,1,4,3,2,4,3,1,4,4,4,1,2,0,0,1,4,3,4,2,4,4,4
CHEMBL210578,29.5240315834,28.4902292356,3,1,3,3,1,1,0,4,2,0,3,3,2,3,1,2,2,1,1,2,1,0,3,4
CHEMBL210849,-13.616166115,-7.0468878253,4,0,4,4,1,0,3,2,2,0,2,0,4,3,2,4,2,1,2,1,3,0,2,0
CHEMBL2110670,4.05066534194,-21.3373410646,1,1,0,0,0,4,1,2,2,4,4,4,3,1,3,3,3,4,4,4,1,3,4,4
CHEMBL211103,-7.11487768736,47.4652711974,2,3,1,1,3,2,3,3,1,1,2,2,1,4,1,2,2,2,1,3,0,1,1,2
CHEMBL211190,-6.42459008332,47.7412506396,2,3,1,1,3,2,3,3,1,1,2,2,0,4,1,2,2,2,1,3,0,1,1,2
CHEMBL2112055,-25.6482512512,27.4152136425,1,3,0,0,0,0,1,0,4,3,0,0,3,2,3,1,0,0,0,0,2,2,1,0
CHEMBL2112371,10.9450661315,-39.360475337,4,4,4,4,3,4,4,4,2,4,3,1,3,1,3,1,0,4,4,0,2,3,4,2
CHEMBL211267,-5.56531116003,46.7333281596,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL2112882,-25.0227370036,42.1733633173,3,3,3,4,3,2,4,4,3,4,4,3,2,2,0,4,4,4,4,4,2,0,2,3
CHEMBL2113093,11.5106970843,-39.0065922226,4,4,4,4,3,4,4,4,2,4,3,1,3,2,3,1,0,4,4,0,2,3,4,2
CHEMBL2113264,-49.0205905407,-13.799764371,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,4,0,1,3,0,0,0
CHEMBL2113386,8.90450182711,-13.1701946542,4,0,4,4,0,3,3,1,0,2,4,4,4,3,2,4,3,4,3,4,3,2,2,4
CHEMBL2113667,22.6584924582,-18.401461479,1,1,0,3,3,1,3,1,3,2,4,3,3,1,4,3,4,3,4,4,4,3,2,4
CHEMBL211385,12.7018437217,40.2367189323,4,4,4,0,0,2,1,0,4,3,0,0,3,1,3,1,0,0,0,0,4,0,0,0
CHEMBL2114265,30.6783270164,-4.24913755757,3,1,0,0,4,4,1,0,3,2,0,0,4,1,4,1,4,3,0,0,4,4,0,0
CHEMBL2114266,31.5509020394,-7.60170084994,3,1,0,0,4,4,1,0,3,2,0,0,4,1,4,1,4,3,0,0,4,2,0,0
CHEMBL211466,-4.56510592094,44.5778562053,2,3,1,1,3,1,3,3,1,1,2,2,0,3,1,2,2,2,1,3,0,1,1,2
CHEMBL2115252,32.4192311035,-12.6255446576,3,1,0,0,4,4,1,0,3,2,0,0,4,1,4,1,4,3,0,0,4,2,0,0
CHEMBL2115254,34.8065225383,-8.36871791467,3,1,0,0,4,4,1,0,3,2,0,0,4,1,4,1,4,3,0,0,4,2,0,0
CHEMBL211688,1.73164282657,-6.65760450332,4,4,4,0,4,4,4,0,1,4,0,0,4,4,4,1,4,4,0,0,2,4,0,0
CHEMBL211719,44.6223105708,14.7926141665,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL211720,14.7013510569,44.0240630083,4,4,4,0,0,4,1,0,4,3,0,0,3,1,3,1,0,0,0,0,4,0,0,0
CHEMBL211818,13.587376207,39.7773992689,4,4,4,0,0,2,1,0,4,3,0,0,3,4,3,1,0,0,0,0,4,0,0,0
CHEMBL211850,-3.43187142598,47.7993681837,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL211980,42.6402270371,15.1776657607,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL212064,-2.45719984585,46.1896942002,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL212270,-3.5671675115,47.753311188,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL212396,14.0822895031,44.1252198372,4,4,4,0,0,4,1,0,4,3,0,0,3,4,3,1,0,0,0,0,4,0,0,0
CHEMBL212482,-4.26987042122,50.700637421,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL212686,44.2160804812,13.6966949151,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL212769,43.9576789925,18.1209957687,2,3,1,1,3,1,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL212858,12.6548305852,42.5347459176,4,4,4,0,0,4,1,0,4,3,0,0,3,4,3,1,0,0,0,0,4,0,0,0
CHEMBL212886,-4.54504953293,45.3469785672,2,3,1,1,3,1,3,3,1,1,2,2,0,3,1,2,2,2,1,3,0,1,1,2
CHEMBL213271,13.2595483168,43.4699522657,4,4,4,0,0,4,1,0,4,3,0,0,3,1,3,1,0,0,0,0,4,0,0,0
CHEMBL213272,-2.00843908541,47.8859755743,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL213273,14.9776056501,43.0345402413,4,4,4,0,0,4,1,0,4,3,0,0,3,1,3,1,0,0,0,0,4,0,0,0
CHEMBL213328,-1.95148476438,46.3026790903,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL213358,43.8901475463,13.8216940602,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL213368,43.2367122285,15.8766076627,2,3,1,1,3,2,3,3,1,1,2,2,0,3,1,2,2,2,1,3,0,1,1,2
CHEMBL213590,14.2236979931,39.8376090382,4,4,4,0,0,4,1,0,4,3,0,0,3,4,3,1,0,0,0,0,4,0,0,0
CHEMBL213839,-2.41070631927,47.3503391447,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL213958,44.4253749328,14.3584019722,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL213987,-5.36335716747,47.0027076569,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL214362,14.1921997838,39.044588733,4,4,4,0,0,4,1,0,4,3,0,0,3,4,3,1,0,0,0,0,4,0,0,0
CHEMBL214397,43.8458404888,13.743852733,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL214398,44.6425882348,18.6733174437,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL215864,-3.50549408145,44.8138787954,2,3,1,1,3,1,3,3,1,1,2,2,0,3,1,2,2,2,1,3,0,1,1,2
CHEMBL216242,38.0604676083,0.141837791171,2,1,2,2,1,1,2,1,2,0,4,4,2,2,2,4,2,2,2,4,3,0,4,4
CHEMBL216280,38.6280827499,2.63923366719,2,1,2,2,1,1,2,1,2,0,4,4,2,0,2,4,2,2,2,4,3,0,4,4
CHEMBL2165126,41.0816044791,8.52338483369,0,3,3,1,2,1,2,3,0,1,2,4,1,2,1,2,2,1,1,4,1,4,4,4
CHEMBL2165137,42.1116385282,9.13291887986,2,1,3,3,2,1,0,1,0,1,2,4,3,4,4,3,2,3,1,4,1,4,4,4
CHEMBL2165447,-31.2910965077,14.4456893748,3,4,3,4,3,3,1,2,4,4,4,4,3,1,3,3,3,4,4,4,1,4,4,4
CHEMBL217140,40.9582296476,5.61632042123,2,3,2,2,1,1,2,1,2,0,4,4,2,2,2,4,2,2,2,4,3,0,4,4
CHEMBL217196,38.7615300326,2.64137755915,2,1,2,2,1,1,2,1,2,0,4,4,2,2,2,4,2,2,2,4,3,0,4,4
CHEMBL21731,11.8126131308,-25.4646658947,4,4,4,4,0,0,1,2,2,4,4,4,3,1,3,4,0,0,4,4,2,4,4,4
CHEMBL217351,39.1158956201,2.60922803917,2,3,2,2,1,1,2,1,2,0,4,4,2,3,2,4,2,2,2,4,3,0,4,4
CHEMBL217861,40.6825724353,3.42182068333,2,3,2,2,1,2,2,1,2,0,4,4,2,2,2,4,2,2,2,4,3,0,4,4
CHEMBL2179217,-9.25391582256,11.6872661892,4,0,4,4,0,1,3,1,0,4,4,4,2,0,2,4,3,4,3,4,2,4,4,3
CHEMBL2179222,-8.28099179001,10.8018128511,4,0,4,4,0,1,3,1,0,4,4,4,2,0,2,4,3,4,3,4,2,4,4,3
CHEMBL2181166,31.2506470742,-24.0173790349,2,1,2,3,1,1,0,1,1,3,1,2,3,3,3,3,3,3,1,2,1,2,2,2
CHEMBL2181168,32.7134458873,-24.8916061255,2,1,2,3,1,1,0,1,1,3,1,2,3,1,3,3,3,3,1,2,1,2,2,2
CHEMBL2181169,33.496969519,-26.16621702,2,1,2,3,1,1,0,1,1,3,1,2,3,1,3,3,3,3,1,2,1,2,2,2
CHEMBL2181170,30.8489879757,-22.6267066076,2,1,2,3,1,1,0,1,1,3,1,2,3,1,3,3,3,3,1,2,1,2,2,2
CHEMBL2181171,32.463570721,-24.7734191236,2,1,2,3,1,1,0,1,1,3,1,2,3,1,3,3,3,3,1,2,1,2,2,2
CHEMBL2181187,32.7213777034,-26.2673412993,2,1,2,3,1,1,0,1,1,3,1,2,3,1,3,3,3,3,1,2,1,2,2,2
CHEMBL2181188,32.6654640735,-26.0833341745,2,1,2,3,1,1,0,1,1,3,1,2,3,1,3,3,3,3,1,2,1,2,2,2
CHEMBL2181189,32.698906787,-26.0502612139,2,1,2,3,1,1,0,1,1,3,1,2,3,1,3,3,3,3,1,2,1,2,2,2
CHEMBL219734,-42.3679395847,-7.80275726113,0,1,3,2,2,0,2,3,4,0,1,1,0,3,1,2,0,0,0,1,3,0,0,0
CHEMBL219837,-45.565661385,-14.0181399272,0,1,3,2,2,2,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL219916,0.163750092987,-5.37018962841,0,3,2,2,1,1,2,1,2,4,4,4,2,0,4,3,2,2,4,4,2,4,4,4
CHEMBL220115,-46.9351189215,-15.2150881169,0,1,3,2,2,0,2,3,4,0,1,1,0,3,1,2,0,0,0,1,3,0,0,0
CHEMBL220157,-43.0226893971,-17.1726952192,0,3,3,2,2,0,2,3,4,0,1,1,0,3,1,2,0,0,0,1,3,0,0,0
CHEMBL220207,-40.9090908666,-8.79463911755,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL220211,-44.9715207901,-16.7958705352,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL220274,-41.7553672806,-9.1206235126,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL220521,-43.0701489961,-18.2736907132,0,3,3,2,2,0,2,3,4,0,1,1,0,3,1,2,0,0,0,1,3,0,0,0
CHEMBL2205811,3.64213259385,-12.800512831,3,4,4,4,1,4,0,1,1,4,0,2,3,2,3,3,4,4,1,3,3,3,1,1
CHEMBL2205813,2.57329910367,-12.5338398229,3,4,4,4,1,4,0,1,1,4,0,2,3,2,3,3,4,4,1,3,3,3,1,1
CHEMBL2205836,2.16531990685,-12.7603343707,3,4,4,4,1,4,0,1,1,4,0,2,3,2,3,3,4,4,1,3,3,3,1,1
CHEMBL220789,-46.9129918461,-12.8395546469,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL220833,-47.1397705456,-16.0500914519,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,4,3,0,0,2
CHEMBL220900,-43.640436367,-17.4320361025,0,1,3,2,2,0,2,3,4,0,1,1,0,4,1,2,0,0,0,1,3,0,0,0
CHEMBL221113,-46.1238400634,-17.1506308462,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL222301,21.3966900906,6.46696839524,3,1,3,4,1,3,0,1,2,4,4,4,2,2,2,2,2,1,2,4,3,4,4,4
CHEMBL222466,-44.145778974,-19.6219740955,0,3,3,2,2,0,2,3,4,0,1,1,0,3,1,2,0,0,0,1,3,4,0,0
CHEMBL222514,-46.2496935862,-15.2179847077,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL222566,-45.9425568951,-14.6788941353,0,1,3,2,2,0,2,3,4,0,1,1,0,3,1,2,0,0,0,1,3,0,0,0
CHEMBL223090,-40.9284070009,-7.91627737639,0,1,3,2,2,0,2,3,4,0,1,1,4,2,1,2,0,0,0,1,3,0,0,0
CHEMBL223271,-46.4247940867,-13.4389522521,0,1,3,2,2,2,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL223272,-49.1631293461,-16.8287129294,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL223292,-43.0982890014,-18.6201926965,0,1,3,2,2,0,2,3,4,0,1,1,0,3,1,2,0,0,0,1,3,0,0,0
CHEMBL223440,-44.6015863927,-17.964502155,0,1,3,2,2,0,2,3,4,0,1,1,0,3,1,2,0,0,0,1,3,0,0,0
CHEMBL223441,-45.8272722322,-14.1438118983,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL223466,-42.5484963428,-18.9358493767,0,1,3,2,2,0,2,3,4,0,1,1,0,3,1,2,0,0,0,1,3,0,0,0
CHEMBL223468,-43.9295651856,-18.0894163563,0,3,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL223469,-41.2193767412,-8.31441914567,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL223584,-45.0345156245,-14.7024871803,0,1,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL223628,-42.4042591436,-7.85191391707,0,3,3,2,2,0,2,3,4,0,1,1,0,2,1,2,0,0,0,1,3,0,0,0
CHEMBL223896,-41.3829585016,-8.77954929024,0,1,3,2,2,0,2,3,4,0,1,1,0,4,1,2,0,0,0,1,3,0,0,0
CHEMBL229429,14.1997919507,27.5023587069,4,4,4,3,4,4,4,2,4,4,4,1,4,4,4,3,4,4,4,1,4,4,2,1
CHEMBL230069,-0.164953175173,11.2468113501,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL230070,1.54649210807,10.7380187686,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL23038,-16.2600389309,12.4882521163,4,0,4,4,0,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,3,3,4,4
CHEMBL230930,0.363337953392,11.5154420204,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231156,35.0998865669,9.27791555673,0,1,3,2,2,2,2,3,0,1,3,2,1,3,0,0,2,1,1,2,1,0,1,2
CHEMBL231249,0.307273650164,9.6733290001,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231334,2.7042527823,12.6597939941,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231349,-0.0572134043905,9.65201179807,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231350,-0.298715842951,8.58027944762,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231430,-0.336158875299,1.99459606364,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231431,0.364341249857,11.9490489395,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231546,-0.550272864845,9.91348333987,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231640,0.461077166417,11.0701139909,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231648,-0.155494850428,9.54560172216,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL231832,-0.759040080159,42.247082584,2,3,1,1,3,2,3,3,1,1,2,2,1,4,1,0,2,2,1,3,0,1,1,2
CHEMBL231833,0.0517998812189,42.1731976847,2,3,1,1,3,2,3,3,1,1,2,2,1,0,1,0,2,2,1,3,0,1,1,2
CHEMBL231838,1.23657362006,38.1545036473,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL231839,1.87984040863,37.310229857,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL232045,-1.61736973951,40.6653260485,2,3,1,1,3,2,3,3,1,1,2,2,1,0,1,0,2,2,1,3,0,1,1,2
CHEMBL232046,-1.10232627843,40.6544402179,2,3,1,1,3,2,3,3,1,1,2,2,1,0,1,0,2,2,1,3,0,1,1,2
CHEMBL232047,-0.639962337912,41.2964320211,2,3,1,1,3,2,3,3,1,1,2,2,2,4,1,0,2,2,1,3,0,1,1,2
CHEMBL232254,-2.03940646929,41.428769948,2,3,1,1,3,2,3,3,1,1,2,2,2,4,1,0,2,2,1,3,0,1,1,2
CHEMBL233064,1.79946669386,37.6808557737,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL2331788,4.22150921797,23.3299740914,3,4,3,4,3,2,0,4,4,2,0,2,4,4,4,4,3,0,1,4,4,3,1,1
CHEMBL2331789,3.78186061195,23.2243006723,3,4,3,4,3,2,0,4,4,2,0,2,4,4,4,4,3,0,1,4,4,3,1,1
CHEMBL2331790,4.44924070413,22.3496285532,3,4,3,4,3,2,0,4,4,2,0,2,4,4,4,4,3,0,1,4,4,3,1,1
CHEMBL2331791,0.910895791987,20.4386092261,3,4,3,4,3,2,0,4,4,2,0,2,4,4,4,4,3,0,1,4,4,3,0,1
CHEMBL2331792,0.622446904208,18.638079244,3,4,3,4,0,0,1,0,4,2,0,2,3,1,3,3,3,0,1,4,4,4,0,1
CHEMBL2331793,1.42355783839,18.7217575208,3,4,3,4,0,0,1,0,4,2,0,2,3,1,3,3,3,0,1,4,4,4,0,1
CHEMBL2331794,0.992642166495,19.18139121,3,4,3,4,0,0,1,2,4,2,0,2,3,1,3,3,3,0,1,4,4,4,4,4
CHEMBL2331795,-0.0372158799645,18.9229361813,3,4,3,4,3,3,1,0,4,2,0,2,3,4,3,3,3,0,1,4,4,4,0,1
CHEMBL2331796,0.514481717923,18.8025407892,3,4,3,4,3,3,1,0,4,2,0,2,3,4,3,3,3,0,1,4,4,4,0,1
CHEMBL2331804,2.33584517401,22.7652662417,3,4,3,4,3,2,0,4,4,2,0,2,4,4,4,4,3,0,1,4,4,3,0,1
CHEMBL2331805,1.18892331845,20.3085311466,3,4,3,4,3,2,0,4,4,2,0,2,4,4,4,4,3,0,1,4,4,3,0,1
CHEMBL2331806,3.15351263685,22.2366594222,3,4,3,4,3,2,0,4,4,2,0,2,4,4,4,4,3,0,1,4,4,3,0,1
CHEMBL2331807,3.54250331961,22.7027364906,3,4,3,4,3,2,0,4,4,2,0,2,4,4,4,4,3,0,1,4,4,3,1,1
CHEMBL2331808,2.17125811314,21.902554782,3,4,3,4,3,2,0,4,4,2,0,2,4,4,4,4,3,0,1,4,4,3,0,1
CHEMBL2333732,19.9440661318,15.8707824629,1,1,2,3,2,2,2,3,0,4,3,2,3,4,4,3,2,3,1,2,1,0,4,2
